Unnamed: 0,会社名,本社所在地,本社電話番号,本社HP,代表者,設立,資本金,売上高,従業員数,事業内容,関連会社,店舗,所在地,電話番号,新車,中古車,軽自動車,サービス,福祉車両,ウェルキャブステーション
25,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0986-23-5211,https://www.miyazakitoyota.jp/,,,,,,,,ネッツ宮崎年見店,都城市年見町４号１１番地,0986-23-5211,●,●,●,●,,
26,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0984-23-2111,https://www.miyazakitoyota.jp/,,,,,,,,カローラ宮崎小林店,小林市大字堤字丸岡　２７８９番地１,0984-23-2111,●,●,●,●,,
27,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0984-23-2440,https://www.miyazakitoyota.jp/,,,,,,,,ネッツヒムカ小林店,小林市堤２８８６－１,0984-23-2440,●,●,●,●,,
28,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0984-23-2323,https://www.miyazakitoyota.jp/,,,,,,,,ネッツ宮崎小林店,小林市大字堤字西ノ原２９０７番地３号,0984-23-2323,●,●,●,●,,
29,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0987-72-5553,https://www.miyazakitoyota.jp/,,,,,,,,串間店,串間市西浜２丁目１２番１,0987-72-5553,●,●,●,●,,
30,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0987-25-1555,https://www.miyazakitoyota.jp/,,,,,,,,ネッツヒムカ日南店,日南市大字星倉４４３９－１,0987-25-1555,●,●,●,●,,
31,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0987-23-1771,https://www.miyazakitoyota.jp/,,,,,,,,カローラ宮崎日南店,日南市吾田西１丁目６番３５号,0987-23-1771,●,●,●,●,,
32,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0987-23-8111,https://www.miyazakitoyota.jp/,,,,,,,,ネッツ宮崎日南店,日南市吾田西一丁目６番４２号,0987-23-8111,●,●,●,●,,
33,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0982-33-5445,https://www.miyazakitoyota.jp/,,,,,,,,延岡店,延岡市塩浜町　　　　１丁目１５３２ー４,0982-33-5445,●,●,●,●,,
34,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0982-52-4128,https://www.miyazakitoyota.jp/,,,,,,,,日向店,日向市日知屋字　　　木原１６３１７,0982-52-4128,●,●,●,●,,
35,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0983-23-0602,https://www.miyazakitoyota.jp/,,,,,,,,高鍋店,児湯郡高鍋町大字　　持田字池田２７５６,0983-23-0602,●,●,●,●,,
36,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0985-39-3111,https://www.miyazakitoyota.jp/,,,,,,,,花ヶ島店,宮崎市大字芳士字谷口　　　　６９２－１７,0985-39-3111,●,,●,●,●,●
37,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0985-60-1030,https://www.miyazakitoyota.jp/,,,,,,,,本社マイカーセンター,宮崎市花ヶ島町観音免８８５－１,0985-60-1030,,●,●,,,
38,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0985-47-3055,https://www.miyazakitoyota.jp/,,,,,,,,大塚店,宮崎市大字小松　　　　３１５２番の１,0985-47-3055,●,●,●,●,,
39,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0985-51-2111,https://www.miyazakitoyota.jp/,,,,,,,,南バイパス店,宮崎市源藤町東田　　　　　４５５の５,0985-51-2111,●,●,●,●,,
40,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0984-23-4111,https://www.miyazakitoyota.jp/,,,,,,,,小林店,小林市堤３０４４番地,0984-23-4111,●,●,●,●,,
41,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0986-38-1122,https://www.miyazakitoyota.jp/,,,,,,,,都城店,都城市吉尾町６１３５,0986-38-1122,●,,●,●,,
42,宮崎トヨタ,宮崎市大字芳士字谷口６９２－１７,0987-23-4131,https://www.miyazakitoyota.jp/,,,,,,,,日南店,日南市吾田西１丁目６番３１号,0987-23-4131,●,●,●,●,,
0,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0985-26-9820,https://miyazaki.toyopet-dealer.jp/,,,,,,,,花ヶ島店,宮崎市花ケ島町立毛　１０７０番地,0985-26-9820,●,●,●,●,,
1,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0985-51-6380,https://miyazaki.toyopet-dealer.jp/,,,,,,,,宮崎南店,宮崎市　源藤町　葉山１９８ー５,0985-51-6380,●,●,●,●,,
2,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0985-64-8500,https://miyazaki.toyopet-dealer.jp/,,,,,,,,大塚店,宮崎市大塚町池ノ内１２０１番１,0985-64-8500,●,●,●,●,,
3,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0982-33-2221,https://miyazaki.toyopet-dealer.jp/,,,,,,,,延岡店,延岡市別府町４４３８,0982-33-2221,●,●,●,●,,
4,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0982-54-5371,https://miyazaki.toyopet-dealer.jp/,,,,,,,,日向店,日向市大字財光寺中ノ原１１４１番１,0982-54-5371,●,●,●,●,,
5,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0983-22-5531,https://miyazaki.toyopet-dealer.jp/,,,,,,,,高鍋店,児湯郡高鍋大字持田　３４２２ー１７,0983-22-5531,●,●,●,●,,
6,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0984-22-4701,https://miyazaki.toyopet-dealer.jp/,,,,,,,,小林店,小林市堤３０１９番地１,0984-22-4701,●,●,●,●,,
7,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0986-38-3131,https://miyazaki.toyopet-dealer.jp/,,,,,,,,都城店,都城市都北町６０６０,0986-38-3131,●,●,●,●,,
8,宮崎トヨペット株式会社,宮崎市花ｹ島町立毛１０７０番地,0987-23-5333,https://miyazaki.toyopet-dealer.jp/,,,,,,,,日南店,日南市上平野町１丁目６番９号,0987-23-5333,●,●,●,●,,
0,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-228-5711,http://www.k-toyota.co.jp,,,,,,,,伊敷店,鹿児島市下伊敷一丁目４２番３７号,099-228-5711,●,,●,●,,
1,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-255-9983,http://www.k-toyota.co.jp,,,,,,,,ＫＴＳオートシティ,鹿児島市与次郎二丁目４番４３号,099-255-9983,,●,●,,,
2,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-252-3451,http://www.k-toyota.co.jp,,,,,,,,与次郎店,鹿児島市与次郎一丁目１１番２０号,099-252-3451,●,●,●,,,
3,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-253-9666,http://www.k-toyota.co.jp,,,,,,,,南鹿児島店,鹿児島市宇宿二丁目２３番２３号,099-253-9666,●,,●,●,●,●
4,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-275-2111,http://www.k-toyota.co.jp,,,,,,,,中山店,鹿児島市山田町６７０番地,099-275-2111,●,,●,●,,
5,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-261-4151,http://www.k-toyota.co.jp,,,,,,,,谷山店,鹿児島市谷山港三丁目１番４３号,099-261-4151,●,,●,●,,
6,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0993-25-3211,http://www.k-toyota.co.jp,,,,,,,,指宿店,指宿市東方１０８１８番地１,0993-25-3211,●,,●,●,,
7,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-247-7168,http://www.k-toyota.co.jp,,,,,,,,遊輪館春日,鹿児島市春日町１３番９号,099-247-7168,●,,●,●,,
8,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,099-223-6163,http://www.k-toyota.co.jp,,,,,,,,鹿児島店,鹿児島市西千石町１番２８号,099-223-6163,●,,●,●,,
9,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0994-43-2882,http://www.k-toyota.co.jp,,,,,,,,鹿屋店,鹿屋市寿四丁目１０番３６号,0994-43-2882,●,,●,●,,
10,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0994-43-2883,http://www.k-toyota.co.jp,,,,,,,,グリーンフィールド鹿屋,鹿屋市寿４丁目１０番３６号,0994-43-2883,,●,●,,,
11,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0996-25-1235,http://www.k-toyota.co.jp,,,,,,,,グリーンフィールド川内,薩摩川内市矢倉町横通４２６０番地,0996-25-1235,,●,●,,,
12,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0996-25-1234,http://www.k-toyota.co.jp,,,,,,,,川内店,薩摩川内市矢倉町横通４２６０番地,0996-25-1234,●,,●,●,,
13,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,09952-6-3991,http://www.k-toyota.co.jp,,,,,,,,大口店,伊佐市菱刈花北６０５－４,09952-6-3991,●,,●,●,,
14,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0993-53-3311,http://www.k-toyota.co.jp,,,,,,,,加世田店,南さつま市加世田内山田３８８番地,0993-53-3311,●,,●,●,,
15,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0996-65-8777,http://www.k-toyota.co.jp,,,,,,,,出水店,出水市大野原町９０番,0996-65-8777,●,,●,●,,
16,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0995-42-2171,http://www.k-toyota.co.jp,,,,,,,,霧島店,霧島市隼人町真孝３７番１,0995-42-2171,●,,●,●,,
17,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0995-64-2255,http://www.k-toyota.co.jp,,,,,,,,グリーンフィールド隼人,霧島市隼人町見次１１２８,0995-64-2255,,●,●,,,
18,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0995-65-9111,http://www.k-toyota.co.jp,,,,,,,,姶良店,姶良市東餅田１７３５－１,0995-65-9111,●,,●,●,,
19,鹿児島トヨタ自動車株式会社,鹿児島市西千石町１－２８,0994-82-4141,http://www.k-toyota.co.jp,,,,,,,,大隅店,曽於市大隅町月野１９３５番１,0994-82-4141,●,,●,●,,
0,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-226-0220,https://kagoshima.toyopet-dealer.jp/,,,,,,,,西千石店,鹿児島市西千石町２番２１号,099-226-0220,●,,●,●,,
1,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-220-4111,https://kagoshima.toyopet-dealer.jp/,,,,,,,,伊敷店,鹿児島市伊敷８丁目２番１号,099-220-4111,●,,●,●,,
2,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-257-5151,https://kagoshima.toyopet-dealer.jp/,,,,,,,,新栄店,鹿児島市新栄町２番８号,099-257-5151,●,,●,●,,
3,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-275-1300,https://kagoshima.toyopet-dealer.jp/,,,,,,,,中山店,鹿児島市山田町６９４番５,099-275-1300,●,,●,●,,
4,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-267-6222,https://kagoshima.toyopet-dealer.jp/,,,,,,,,南栄店,鹿児島市南栄５丁目１０番２３号,099-267-6222,●,,●,●,,
5,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0993-25-5678,https://kagoshima.toyopet-dealer.jp/,,,,,,,,指宿店,指宿市西方２１０９番地６,0993-25-5678,●,●,●,●,,
6,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0996-23-5265,https://kagoshima.toyopet-dealer.jp/,,,,,,,,川内店,薩摩川内市矢倉町４２７６番地,0996-23-5265,●,●,●,●,,
7,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0993-53-4780,https://kagoshima.toyopet-dealer.jp/,,,,,,,,加世田店,南さつま市加世田村原１丁目９番１５号,0993-53-4780,●,●,●,●,,
8,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0996-63-2311,https://kagoshima.toyopet-dealer.jp/,,,,,,,,出水店,出水市平和町２７０番地,0996-63-2311,●,●,●,●,,
9,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0994-43-3580,https://kagoshima.toyopet-dealer.jp/,,,,,,,,鹿屋店,鹿屋市寿４丁目６番６０号,0994-43-3580,●,●,●,●,,
10,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0995-46-1870,https://kagoshima.toyopet-dealer.jp/,,,,,,,,国分店,霧島市国分広瀬１丁目２０番３１号,0995-46-1870,●,●,●,●,,
11,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-482-0990,https://kagoshima.toyopet-dealer.jp/,,,,,,,,大隅店,曽於市大隅町境木町１番地,099-482-0990,●,●,●,●,,
12,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0995-22-9871,https://kagoshima.toyopet-dealer.jp/,,,,,,,,大口店,伊佐市大口原田５７４番地２,0995-22-9871,●,●,●,●,,
13,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0995-62-3555,https://kagoshima.toyopet-dealer.jp/,,,,,,,,姶良店,姶良市加治木町木田２０９６－１,0995-62-3555,●,●,●,●,,
14,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-401-1100,https://kagoshima.toyopet-dealer.jp/,,,,,,,,志布志店,鹿児島県志布志市志布志町安楽１９２－４,099-401-1100,●,●,●,●,,
15,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-256-2327,https://kagoshima.toyopet-dealer.jp/,,,,,,,,新栄マイカーセンター,鹿児島市新栄町１番２８号,099-256-2327,,●,●,,,
16,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,099-837-3336,https://kagoshima.toyopet-dealer.jp/,,,,,,,,南栄マイカーセンター,鹿児島市南栄５丁目１０番４４号,099-837-3336,,●,●,,,
17,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0996-23-5266,https://kagoshima.toyopet-dealer.jp/,,,,,,,,川内マイカーセンター,薩摩川内市矢倉町４２７６番地,0996-23-5266,,●,●,,,
18,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0994-43-3581,https://kagoshima.toyopet-dealer.jp/,,,,,,,,鹿屋マイカーセンター,鹿屋市寿４丁目６番５７号,0994-43-3581,,●,●,,,
19,鹿児島トヨペット株式会社,鹿児島市西千石町１番２１号,0995-46-1871,https://kagoshima.toyopet-dealer.jp/,,,,,,,,国分マイカーセンター,霧島市国分広瀬１丁目２０番１８号,0995-46-1871,,●,●,,,
0,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-230-0707,https://corolla-kagoshima.info/,,,,,,,,Ｕテラス鹿児島,鹿児島県鹿児島市南栄５丁目１０番３１号,099-230-0707,,●,●,,,
1,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-253-1001,https://corolla-kagoshima.info/,,,,,,,,本店,鹿児島市東郡元町１５番１８号,099-253-1001,●,,●,●,,
2,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-225-2151,https://corolla-kagoshima.info/,,,,,,,,城南店,鹿児島市南林寺町３１番６号,099-225-2151,●,,●,●,,
3,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-267-6161,https://corolla-kagoshima.info/,,,,,,,,谷山店,鹿児島市南栄５丁目１０番３０号,099-267-6161,●,,●,●,,
4,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-220-8855,https://corolla-kagoshima.info/,,,,,,,,伊敷店,鹿児島市伊敷町５丁目５番１号,099-220-8855,●,,●,●,,
5,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,099-275-9888,https://corolla-kagoshima.info/,,,,,,,,中山店,鹿児島市山田町１７３番６号,099-275-9888,●,,●,●,,
6,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,0995-65-3111,https://corolla-kagoshima.info/,,,,,,,,姶良店,姶良市平松７３９０番１号,0995-65-3111,●,,●,●,,
7,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,0995-45-1300,https://corolla-kagoshima.info/,,,,,,,,国分店,霧島市国分広瀬１丁目２２番６号,0995-45-1300,●,,●,●,,
8,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,0995-22-7300,https://corolla-kagoshima.info/,,,,,,,,大口店,伊佐市大口原田６０６番１号,0995-22-7300,●,,●,●,,
9,トヨタカローラ鹿児島株式会社,鹿児島市東郡元町１５－１８,0994-43-2233,https://corolla-kagoshima.info/,,,,,,,,鹿屋店,鹿屋市旭原町３５９０番３８号,0994-43-2233,●,,●,●,,
